1.534893000000000000e+06,1.528436322365329225e+00
1.621885000000000000e+06,1.533402529321513441e+00
1.713060000000000000e+06,1.538368736277697435e+00
1.806647000000000000e+06,1.543334943233881651e+00
1.899201000000000000e+06,1.548301150190065645e+00
1.999808000000000000e+06,1.553267357146249861e+00
2.097529000000000000e+06,1.558233564102433855e+00
2.202002000000000000e+06,1.563199771058618071e+00
2.304356000000000000e+06,1.568165978014802064e+00
2.413150000000000000e+06,1.573132184970986280e+00
2.525104000000000000e+06,1.578098391927170274e+00
2.638125000000000000e+06,1.583064598883354268e+00
2.754617000000000000e+06,1.588030805839538484e+00
2.874487000000000000e+06,1.592997012795722478e+00
2.993684000000000000e+06,1.597963219751906694e+00
3.122248000000000000e+06,1.602929426708090688e+00
3.249634000000000000e+06,1.607895633664274904e+00
3.382987000000000000e+06,1.612861840620458898e+00
3.515102000000000000e+06,1.617828047576643113e+00
3.657196000000000000e+06,1.622794254532827107e+00
3.803800000000000000e+06,1.627760461489011323e+00
3.951875000000000000e+06,1.632726668445195317e+00
4.105436000000000000e+06,1.637692875401379311e+00
4.264027000000000000e+06,1.642659082357563527e+00
4.425762000000000000e+06,1.647625289313747521e+00
4.595910000000000000e+06,1.652591496269931737e+00
4.773479000000000000e+06,1.657557703226115731e+00
4.947056000000000000e+06,1.662523910182299947e+00
5.131982000000000000e+06,1.667490117138483940e+00
5.320682000000000000e+06,1.672456324094667934e+00
5.512211000000000000e+06,1.677422531050852150e+00
5.709197000000000000e+06,1.682388738007036366e+00
5.906002000000000000e+06,1.687354944963220360e+00
6.101102000000000000e+06,1.692321151919404354e+00
6.302213000000000000e+06,1.697287358875588570e+00
6.498592000000000000e+06,1.702253565831772564e+00
6.698647000000000000e+06,1.707219772787956780e+00
6.880086000000000000e+06,1.712185979744140774e+00
7.072539000000000000e+06,1.717152186700324989e+00
7.254492000000000000e+06,1.722118393656508983e+00
7.431771000000000000e+06,1.727084600612692977e+00
1.401100000000000000e+04,1.732050807568877193e+00
1.788200000000000000e+04,1.737519158434818412e+00
2.215900000000000000e+04,1.742987509300759852e+00
2.751100000000000000e+04,1.748455860166701070e+00
3.323900000000000000e+04,1.753924211032642289e+00
3.900300000000000000e+04,1.759392561898583507e+00
4.643000000000000000e+04,1.764860912764524947e+00
5.353300000000000000e+04,1.770329263630466166e+00
6.142600000000000000e+04,1.775797614496407384e+00
7.022600000000000000e+04,1.781265965362348824e+00
7.929600000000000000e+04,1.786734316228290043e+00
8.910100000000000000e+04,1.792202667094231261e+00
1.005780000000000000e+05,1.797671017960172479e+00
1.114790000000000000e+05,1.803139368826113920e+00
1.239320000000000000e+05,1.808607719692055138e+00
1.363530000000000000e+05,1.814076070557996356e+00
1.502990000000000000e+05,1.819544421423937797e+00
1.630170000000000000e+05,1.825012772289879015e+00
1.782890000000000000e+05,1.830481123155820233e+00
1.942150000000000000e+05,1.835949474021761452e+00
2.114000000000000000e+05,1.841417824887702892e+00
2.281260000000000000e+05,1.846886175753644110e+00
2.458460000000000000e+05,1.852354526619585329e+00
2.653920000000000000e+05,1.857822877485526547e+00
2.850660000000000000e+05,1.863291228351467987e+00
3.056780000000000000e+05,1.868759579217409206e+00
3.271900000000000000e+05,1.874227930083350424e+00
3.500830000000000000e+05,1.879696280949291864e+00
3.735050000000000000e+05,1.885164631815233083e+00
3.989450000000000000e+05,1.890632982681174301e+00
4.253720000000000000e+05,1.896101333547115519e+00
4.503250000000000000e+05,1.901569684413056960e+00
4.786140000000000000e+05,1.907038035278998178e+00
5.081890000000000000e+05,1.912506386144939396e+00
5.389870000000000000e+05,1.917974737010880837e+00
5.702800000000000000e+05,1.923443087876822055e+00
6.042420000000000000e+05,1.928911438742763274e+00
6.382790000000000000e+05,1.934379789608704492e+00
6.734770000000000000e+05,1.939848140474645932e+00
7.117150000000000000e+05,1.945316491340587151e+00
7.527010000000000000e+05,1.950784842206528369e+00
7.912330000000000000e+05,1.956253193072469809e+00
8.357640000000000000e+05,1.961721543938411028e+00
8.788150000000000000e+05,1.967189894804352246e+00
9.211550000000000000e+05,1.972658245670293464e+00
9.667010000000000000e+05,1.978126596536234905e+00
1.011396000000000000e+06,1.983594947402176123e+00
1.057408000000000000e+06,1.989063298268117563e+00
1.105898000000000000e+06,1.994531649134058782e+00
1.250000000000000000e+03,2.000000000000000000e+00
1.825000000000000000e+03,2.006557443819438458e+00
2.478000000000000000e+03,2.013114887638877359e+00
3.385000000000000000e+03,2.019672331458315817e+00
4.273000000000000000e+03,2.026229775277754275e+00
5.455000000000000000e+03,2.032787219097193177e+00
6.756000000000000000e+03,2.039344662916631634e+00
8.200000000000000000e+03,2.045902106736070092e+00
9.936000000000000000e+03,2.052459550555508994e+00
1.169900000000000000e+04,2.059016994374947451e+00
1.372300000000000000e+04,2.065574438194385909e+00
1.582500000000000000e+04,2.072131882013824811e+00
1.834000000000000000e+04,2.078689325833263268e+00
2.104800000000000000e+04,2.085246769652701726e+00
2.388000000000000000e+04,2.091804213472140628e+00
2.688700000000000000e+04,2.098361657291579085e+00
3.064300000000000000e+04,2.104919101111017543e+00
3.396100000000000000e+04,2.111476544930456445e+00
3.802700000000000000e+04,2.118033988749894903e+00
4.213300000000000000e+04,2.124591432569333360e+00
4.673500000000000000e+04,2.131148876388772262e+00
5.197400000000000000e+04,2.137706320208210720e+00
5.719900000000000000e+04,2.144263764027649177e+00
6.237500000000000000e+04,2.150821207847088079e+00
6.849200000000000000e+04,2.157378651666526537e+00
7.503500000000000000e+04,2.163936095485964994e+00
8.204400000000000000e+04,2.170493539305403896e+00
8.933300000000000000e+04,2.177050983124842354e+00
9.716600000000000000e+04,2.183608426944280811e+00
1.048060000000000000e+05,2.190165870763719713e+00
1.144730000000000000e+05,2.196723314583158171e+00
1.237300000000000000e+05,2.203280758402596629e+00
1.338940000000000000e+05,2.209838202222035530e+00
1.439860000000000000e+05,2.216395646041473988e+00
1.544000000000000000e+05,2.222953089860912446e+00
1.655870000000000000e+05,2.229510533680351347e+00
1.220000000000000000e+02,2.236067977499789805e+00
2.500000000000000000e+02,2.244604848111125150e+00
3.940000000000000000e+02,2.253141718722460940e+00
5.800000000000000000e+02,2.261678589333796285e+00
7.890000000000000000e+02,2.270215459945132075e+00
1.024000000000000000e+03,2.278752330556467420e+00
1.371000000000000000e+03,2.287289201167802766e+00
1.776000000000000000e+03,2.295826071779138555e+00
2.238000000000000000e+03,2.304362942390473901e+00
2.785000000000000000e+03,2.312899813001809690e+00
3.351000000000000000e+03,2.321436683613145036e+00
4.118000000000000000e+03,2.329973554224480381e+00
4.842000000000000000e+03,2.338510424835816170e+00
5.797000000000000000e+03,2.347047295447151516e+00
6.670000000000000000e+03,2.355584166058487305e+00
7.887000000000000000e+03,2.364121036669822651e+00
9.298000000000000000e+03,2.372657907281157996e+00
1.059600000000000000e+04,2.381194777892493786e+00
1.214900000000000000e+04,2.389731648503829131e+00
1.393300000000000000e+04,2.398268519115164921e+00
1.568800000000000000e+04,2.406805389726500266e+00
1.794100000000000000e+04,2.415342260337835611e+00
2.023900000000000000e+04,2.423879130949171401e+00
2.280800000000000000e+04,2.432416001560506746e+00
2.549500000000000000e+04,2.440952872171842536e+00
2.300000000000000000e+01,2.449489742783177881e+00
5.100000000000000000e+01,2.461756090800766295e+00
8.100000000000000000e+01,2.474022438818354708e+00
1.320000000000000000e+02,2.486288786835942677e+00
2.170000000000000000e+02,2.498555134853531090e+00
3.260000000000000000e+02,2.510821482871119503e+00
4.440000000000000000e+02,2.523087830888707472e+00
5.840000000000000000e+02,2.535354178906295886e+00
7.870000000000000000e+02,2.547620526923884299e+00
1.121000000000000000e+03,2.559886874941472712e+00
1.381000000000000000e+03,2.572153222959061125e+00
1.750000000000000000e+03,2.584419570976649094e+00
2.218000000000000000e+03,2.596685918994237507e+00
2.673000000000000000e+03,2.608952267011825921e+00
3.350000000000000000e+03,2.621218615029413890e+00
4.145000000000000000e+03,2.633484963047002303e+00
6.000000000000000000e+00,2.645751311064590716e+00
1.100000000000000000e+01,2.666048623695879360e+00
3.800000000000000000e+01,2.686345936327168449e+00
6.100000000000000000e+01,2.706643248958457093e+00
1.210000000000000000e+02,2.726940561589746181e+00
2.330000000000000000e+02,2.747237874221034826e+00
3.330000000000000000e+02,2.767535186852323914e+00
4.470000000000000000e+02,2.787832499483612558e+00
7.380000000000000000e+02,2.808129812114901647e+00
1.000000000000000000e+00,2.828427124746190291e+00
1.800000000000000000e+01,2.871320343559642829e+00
6.200000000000000000e+01,2.914213562373094923e+00
1.310000000000000000e+02,2.957106781186547462e+00
