5.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e-01 7.957747154594766933e-03 9.517444201369591461e-01 2.495401424490953257e+00
4.980142226414685069e+00 -1.000000000000000000e+00 -4.031962724007690652e-02 5.395067910696875746e-01 7.986228092559929936e-03 4.603750877532691854e-01 2.809291408385072408e+00
4.957706584448852816e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e-01 8.025633444662021512e-03 4.472600943462411438e-01 4.015305434256515760e+00
4.925481214865151003e+00 1.000000000000000000e+00 4.121949491852136549e-02 4.596300284621476218e-01 8.074707614242547862e-03 5.498199033903664601e-01 1.099684009190821987e+00
4.916601588022877500e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e-01 8.092731343109327985e-03 7.449322206208551789e-01 2.202111555956145050e+00
4.898780490812967514e+00 -1.000000000000000000e+00 -4.167005184241726057e-02 5.408018552321424144e-01 8.118642713797525126e-03 4.722312740618033189e-01 1.104646817652381818e+00
4.889812257975514775e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e-01 8.137068188676677485e-03 1.592146602641411057e-01 1.377441748126543741e+00
4.878603920545079298e+00 1.000000000000000000e+00 4.201543643061365213e-02 4.588672120186138015e-01 8.152160161297614463e-03 7.640222862726254727e-01 2.798187538274814035e+00
4.855792647571716358e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e-01 8.194076366269753900e-03 9.521041492965836017e-01 4.607271586815310793e-01
4.852017414049465849e+00 -1.000000000000000000e+00 -4.247714296801800848e-02 5.415749891306552710e-01 8.196749596887674405e-03 1.520553564998707863e-01 4.038056770136726037e+00
4.818918473846638406e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e-01 8.256777114806219953e-03 9.984597995775592594e-01 2.279999831784419229e+00
4.800093023413798399e+00 -1.000000000000000000e+00 -4.340109554561460276e-02 5.424592679983347709e-01 8.285252149778675468e-03 2.186947399587775287e-01 3.936198923936723659e+00
4.767480622817295455e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e-01 8.345862085425965679e-03 8.472321726541326425e-01 3.814264301607134922e+00
4.735647298998718391e+00 -1.000000000000000000e+00 -4.459039308065680662e-02 5.435962415031130313e-01 8.397782933992683010e-03 3.381262176282179288e-01 1.373996876498097208e+00
4.724108771477903090e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e-01 8.422485107286430128e-03 9.064645026462454513e-01 1.732388629124183677e+00
4.709517754049072025e+00 -1.000000000000000000e+00 -4.508656230384440466e-02 5.440701632536552035e-01 8.444281698225700877e-03 5.809017954598674205e-01 1.707530142461517242e+00
4.695098888517915903e+00 -2.000000000000000000e+00 -9.072782672038846863e-02 5.866120574496860307e-01 8.457013865345617415e-03 4.358696024324372198e-01 3.390151269186198579e+00
4.666428332228789166e+00 -1.000000000000000000e+00 -4.592305796124474676e-02 5.448685943349887983e-01 8.522092895200970852e-03 9.673171977429618762e-01 2.300295240080189263e+00
4.646825002506437485e+00 -2.000000000000000000e+00 -9.262268379899570026e-02 5.883332030219313724e-01 8.544120172173368111e-03 9.059241613763724388e-02 5.448049580176076212e+00
4.600276212189454483e+00 -1.000000000000000000e+00 -4.725330427974773484e-02 5.461368668970705276e-01 8.644372270505327333e-03 2.590077638515665415e-01 1.097694125479710259e+01
4.505387445591520823e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e-01 8.831368279304533525e-03 5.603332484134315727e-02 1.459241348175505548e+00
4.492500347837394159e+00 1.000000000000000000e+00 4.954772986932876738e-02 4.516797588982732203e-01 8.851259334350316740e-03 3.829114940451359139e-01 4.623892823745110014e+00
4.451573073320184371e+00 2.000000000000000000e+00 1.009259816148773831e-01 4.041670452675859004e-01 8.915251579952730709e-03 9.014209560573898106e-01 1.992136599558051779e+00
4.433812674353492689e+00 1.000000000000000000e+00 5.086807687812430062e-02 4.504257037445150713e-01 8.968119853326144211e-03 5.047791518230728691e-01 8.778416657320445848e-01
4.425940085082964437e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e-01 8.989894803835329906e-03 7.975310893205128648e-01 5.838490347360094646e+00
4.373452671046988982e+00 -1.000000000000000000e+00 -5.228187302211791121e-02 5.509151758987674841e-01 9.091560367697920989e-03 5.792989502668254298e-01 4.818819187666867343e+00
4.329642085501294702e+00 -2.000000000000000000e+00 -1.066905620036440044e-01 6.009991239933173413e-01 9.163542477358514043e-03 4.221391600246233722e-01 1.197289549684002141e+00
4.318670671855067589e+00 -1.000000000000000000e+00 -5.361666848200685037e-02 5.521792949124521011e-01 9.206559605689546705e-03 4.399999710518550655e-01 8.000988728730459298e-01
4.311304513891516699e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e-01 9.228931903271961681e-03 2.396029889768775956e-01 2.132717568995383228e+00
4.291621808678346639e+00 1.000000000000000000e+00 5.429465937339003623e-02 4.471792956448462086e-01 9.264415841120456074e-03 5.965091399158274355e-01 1.747157561392472358e+00
4.275435414489648700e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e-01 9.306358748427811731e-03 1.557422655151748936e-01 2.369157051885555809e+00
4.253387189033434268e+00 1.000000000000000000e+00 5.527517963878917501e-02 4.462524931032610387e-01 9.347443673581923296e-03 6.919513353860818894e-01 3.700693820266643286e+00
4.218795161995319454e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e-01 9.431303072357599335e-03 6.440734214159693494e-02 3.144562525759576843e+00
4.189137839784902617e+00 1.000000000000000000e+00 5.698370705203539832e-02 4.446398643826606767e-01 9.490349761251525712e-03 4.002549250704970918e-01 5.428435778335588546e-01
4.183986064365613267e+00 2.000000000000000000e+00 1.142482448646202770e-01 3.922780858627028522e-01 9.478531620635602048e-03 3.060794848870567186e-01 1.841069607532227925e+00
4.166535427874827668e+00 3.000000000000000000e+00 1.728108859846664569e-01 3.421209151727362396e-01 9.477216149678051316e-03 3.424368258409757892e-01 2.516823274820019662e+00
4.142682949688818006e+00 2.000000000000000000e+00 1.165377427570241792e-01 3.902527799864269897e-01 9.571748039219727874e-03 3.961105049339520567e-01 6.160708438594101999e+00
4.083714200771500380e+00 1.000000000000000000e+00 5.996382380021820363e-02 4.418340062821536351e-01 9.734497243979530964e-03 1.386408447395647281e-01 7.663297215632209891e-01
4.076254366208963198e+00 2.000000000000000000e+00 1.203670014571017605e-01 3.868771060627851921e-01 9.725488579052468316e-03 2.117707368246486421e-01 3.395330008999581928e+00
4.043233122984323913e+00 3.000000000000000000e+00 1.835116710408692120e-01 3.333265956632368576e-01 9.756545247858624398e-03 5.419766005267727671e-01 2.111728110783792189e+00
4.022629952120286845e+00 2.000000000000000000e+00 1.235975407774115714e-01 3.840406352657003697e-01 9.853157682164432121e-03 8.273987657932920792e-01 1.334330087507715978e+00
4.009482587368016659e+00 1.000000000000000000e+00 6.220471956756183640e-02 4.397299940006776930e-01 9.914040117597298918e-03 6.434677010670601938e-01 2.998037991220420917e+00
