5.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e-01 7.957747154594766933e-03 7.103893174055466719e-01 1.241889526011264566e+00
4.990117357158062816e+00 -1.000000000000000000e+00 -4.015859232381410737e-02 5.393522360550989658e-01 7.970289680479362288e-03 6.753331255905181685e-01 1.882249794666892573e+00
4.975115281043544613e+00 -2.000000000000000000e+00 -8.080229549538052447e-02 5.775377900167191214e-01 7.984453700609930177e-03 4.684130280538382207e-01 2.703663929058768733e+00
4.953528001579965867e+00 -1.000000000000000000e+00 -4.075404825267291836e-02 5.399236020281823478e-01 8.029065511158737026e-03 5.415548332146089550e-01 1.717811153130661239e+00
4.939735583295680854e+00 -2.000000000000000000e+00 -8.196389548205132436e-02 5.786048554007550138e-01 8.041257210217537393e-03 5.456239299990254255e-01 4.107677998142581721e+00
4.906704687975865120e+00 -1.000000000000000000e+00 -4.153556847971449223e-02 5.406729667552480079e-01 8.105554046358969672e-03 2.830537179742604881e-01 7.127614950521607984e-01
4.900927361155556383e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e-01 8.118613650211768326e-03 6.610599643420052018e-01 2.866476451070853582e+00
4.877655546311881807e+00 -1.000000000000000000e+00 -4.203177634254070399e-02 5.411484412312860259e-01 8.153742399669518248e-03 5.878618716385267673e-01 4.162959756255431465e+00
4.843711844839184266e+00 -2.000000000000000000e+00 -8.524587993214882697e-02 5.816124499094457168e-01 8.199535482488591598e-03 4.910596183790115754e-01 2.758225274500170521e+00
4.821095678832223008e+00 -1.000000000000000000e+00 -4.302377354279240951e-02 5.420982509978616859e-01 8.249225627381494633e-03 6.591211099234632886e-01 9.072881878089721353e-01
4.813611253861928674e+00 -2.000000000000000000e+00 -8.631533650573945671e-02 5.825901678476899104e-01 8.250427057511782944e-03 2.609791994791009762e-01 2.161511825993440716e+00
4.795777858207620703e+00 -1.000000000000000000e+00 -4.347923392484958488e-02 5.425340120335037097e-01 8.292692981458430965e-03 6.590103956606040425e-01 2.206676526274018002e+00
4.777478567265839082e+00 -2.000000000000000000e+00 -8.762590186801817727e-02 5.837867525289264226e-01 8.312347847364898179e-03 1.322262783575146594e-01 7.066206422787161268e-01
4.771604890691089729e+00 -1.000000000000000000e+00 -4.392088170346396953e-02 5.429563597786590812e-01 8.334623171844818962e-03 8.192869228882183608e-01 3.893791165970179602e+00
4.739151608612869992e+00 -2.000000000000000000e+00 -8.904894756714709647e-02 5.850840900357388019e-01 8.379040473505254896e-03 8.695759965618585774e-01 2.547114958778962546e+00
4.717809229282590167e+00 -3.000000000000000000e+00 -1.347846711665836028e-01 6.257012173758416118e-01 8.395075750558832206e-03 9.034639511548290258e-01 4.222101555705779496e+00
4.682364366895887642e+00 -4.000000000000000000e+00 -1.824439973669192139e-01 6.658010912793089764e-01 8.425659504499779032e-03 9.484574507807234101e-01 1.843997153962415148e+00
4.666827474749333682e+00 -5.000000000000000000e+00 -2.295760145997774448e-01 7.032234413600187972e-01 8.410462955399860413e-03 2.591748497776704685e-01 1.938520197508063037e+00
4.650523622439897586e+00 -4.000000000000000000e+00 -1.849508288278669810e-01 6.678474242858094545e-01 8.481308869126900560e-03 9.775575395566833414e-01 5.690619636448703389e+00
4.602259719646457192e+00 -5.000000000000000000e+00 -2.360629103694551478e-01 7.082000615434064228e-01 8.521556760670524408e-03 4.730383525786160392e-01 3.298952307941105833e+00
4.574147510303592234e+00 -4.000000000000000000e+00 -1.911787683895986578e-01 6.729041076481168115e-01 8.617643639560440549e-03 5.785324277065271303e-01 1.593736062070950865e+00
4.560413260865148644e+00 -3.000000000000000000e+00 -1.442490145821177239e-01 6.338451254781617417e-01 8.678944847400050372e-03 9.005890601516390870e-01 4.545518575646046777e+00
4.520962955844284537e+00 -4.000000000000000000e+00 -1.957032754066388436e-01 6.765533894041955154e-01 8.715020714951473429e-03 2.645966925068291564e-01 5.477223509892608089e-01
4.516189544209371576e+00 -3.000000000000000000e+00 -1.470878950248322714e-01 6.362704705934142391e-01 8.762070242790182331e-03 4.745961389843809108e-01 5.230272572242185447e+00
4.470361528542446727e+00 -2.000000000000000000e+00 -1.000794020174211874e-01 5.950714586633388814e-01 8.878164230342100449e-03 6.566581905521648999e-01 1.417881171662868089e+00
4.457773346641314305e+00 -3.000000000000000000e+00 -1.509681344154265581e-01 6.395724456109894707e-01 8.874252178377057057e-03 9.123718403899473417e-01 4.915878798298215280e+00
