5.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e-01 7.957747154594766933e-03 2.892942454802011065e-01 1.971281463441132198e+00
4.984313040543395523e+00 1.000000000000000000e+00 4.025217749923241939e-02 4.605579413974824066e-01 7.979556174808614261e-03 9.153480375213149944e-01 1.297739872851612519e+00
4.973957652327687384e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e-01 7.999411847496069525e-03 9.608196288302733867e-01 2.547006719522063367e+00
4.953583096599890823e+00 -1.000000000000000000e+00 -4.075314170378897816e-02 5.399227324244244564e-01 8.028976358459944188e-03 4.906157076937027739e-01 1.571064349649121228e+00
4.940969058078938936e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e-01 8.052820267699429060e-03 3.464442663659900168e-01 3.634657672219079316e-01
4.938042133582039028e+00 1.000000000000000000e+00 4.101006121836681118e-02 4.598308513422003085e-01 8.054202696220329541e-03 5.155948054338748143e-01 8.783522532923841553e+00
4.867297862715052048e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e-01 8.174707382871999536e-03 6.094399325335956297e-01 4.443582955800762235e+00
4.830972872319863498e+00 -1.000000000000000000e+00 -4.284802438176251588e-02 5.419300477850524933e-01 8.232390757740180517e-03 7.479076033566972592e-01 2.779442163238861507e+00
4.808091418343542145e+00 -2.000000000000000000e+00 -8.651363554220839469e-02 5.827713309748433490e-01 8.259827363085923274e-03 3.702573673974446367e-01 1.871425255483026406e+00
4.792633768810333095e+00 -1.000000000000000000e+00 -4.353629959903582147e-02 5.425885949076473258e-01 8.298122872814816739e-03 3.653062454126418945e-01 4.461157271624387022e+00
4.755614537615442394e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e-01 8.366686462550154343e-03 8.888865639380985062e-01 1.636823958640271082e+00
4.741919744759108823e+00 -1.000000000000000000e+00 -4.447250587275195649e-02 5.434836039834509691e-01 8.386696708567719163e-03 5.553534045109118633e-01 7.600737374868038465e+00
4.678174665634615259e+00 -2.000000000000000000e+00 -9.138546588736704002e-02 5.872098141996414666e-01 8.487352003562530570e-03 7.508815198529076307e-01 1.304615695405868081e+00
4.667101932998333425e+00 -3.000000000000000000e+00 -1.377294084250468009e-01 6.282447134524901111e-01 8.484544186115184142e-03 8.858171063669006973e-02 6.563541627233219877e+00
4.611413274044666721e+00 -2.000000000000000000e+00 -9.405067242851898601e-02 5.896279079363906384e-01 8.609151683947220690e-03 7.148821863279735123e-01 3.298450386535930257e+00
4.583016414345004286e+00 -3.000000000000000000e+00 -1.428296688619310750e-01 6.326295117083265973e-01 8.637043786776470861e-03 8.619076852857077142e-02 1.277895508480266562e+00
4.571979174883335162e+00 -2.000000000000000000e+00 -9.568007533321737368e-02 5.911027369253323283e-01 8.682728370496016479e-03 5.723033771705545725e-01 5.410820994807992612e+00
4.524998485924040637e+00 -1.000000000000000000e+00 -4.883859072458983375e-02 5.476459867526077829e-01 8.787844118934686269e-03 8.905827105737894600e-01 2.680016642297780027e+00
4.501446917435377060e+00 -2.000000000000000000e+00 -9.870194919603836325e-02 5.938309118084896809e-01 8.817465886763754465e-03 4.056066561520113023e-01 1.949370569967894262e+00
4.484258408934024054e+00 -1.000000000000000000e+00 -4.973003187368369576e-02 5.484934938386049064e-01 8.867487450113191796e-03 1.002315955118603386e-01 4.319113174389396015e+00
4.445958727064507343e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e-01 8.949416361146650747e-03 5.892161000154301220e-01 3.146890724443197396e+00
4.417795891728435009e+00 -1.000000000000000000e+00 -5.123759139668887519e-02 5.499249460106218068e-01 9.000548726596700050e-03 2.895138447386250702e-01 1.408298534506155830e+00
4.405120432147017873e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e-01 9.032383197201523939e-03 7.858377252077040076e-01 1.937631488437916216e+00
4.387619002048483097e+00 -1.000000000000000000e+00 -5.194481246139812103e-02 5.505956806905731860e-01 9.062286255617895900e-03 1.003474781967917950e-01 6.141170737778092192e-01
4.382053697331445896e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e-01 9.079928846422880701e-03 2.627981666620330392e-01 5.107269896934834463e+00
4.335680050067799662e+00 1.000000000000000000e+00 5.319680480750239859e-02 4.482181452133613409e-01 9.170544384455237702e-03 5.929380549793689115e-01 3.610479935013601427e+00
4.302569983574572099e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e-01 9.247667306951595431e-03 5.956208649205245731e-01 2.325892653273525512e-01
4.300419075429656068e+00 -1.000000000000000000e+00 -5.407274795493843128e-02 5.526108169192393005e-01 9.245519630713570566e-03 4.448579377019614700e-01 3.483414248223509535e+00
